OSMadre,tipoComponente,modelo,estado,fechaLlegada,fechaPrometida,fechaTermino,NParte,serieComp,serieEquipo,tipoOrden,tipoReparacion,horasComp
505900583400,TR,797B,DESPACHO,2020-02-19,2020-04-19 00:00:00,2020-04-14,0R9813,10275083,JSM00165,Programado,Overhaul,13364.0
505900583500,CO,797F,DESPACHO,2020-02-19,2020-03-31 00:00:00,2020-03-30,20R0132,T1H00340,LAJ00435,Programado,Overhaul,16114.0
505900583700,MO,854K,DESPACHO,2020-02-19,2020-07-30 00:00:00,2020-07-20,3331169,MZM00532,H9K00321,Programado,Overhaul,9823.0
505900591100,CO,834H,DESPACHO,2020-02-19,2020-04-20 00:00:00,2020-04-14,0R4827,10311228B,BTX01110,Evento,Overhaul,593.0
505900584300,DI,994F,DESPACHO,2020-02-19,2020-04-07 00:00:00,2020-03-31,1191792,CRA02387,44200300,Programado,Overhaul,36117.0
505900587200,DI,994F,DESPACHO,2020-02-19,2020-04-25 00:00:00,2020-04-20,1191792,325813298,44200231,Programado,Overhaul,21240.0
505900585600,MO,797B,DESPACHO,2020-02-27,2020-07-12 00:00:00,2020-07-12,10R7929,NPM00567,JSM00360,Programado,Overhaul,13652.0
505900588900,DI,797B,DESPACHO,2020-02-24,2020-06-07 00:00:00,2020-05-20,2912627,352071809,JSM00419,Programado,Overhaul,25742.0
505900589100,MA,797B,DESPACHO,2020-02-24,2020-05-30 00:00:00,2020-05-06,192-5826,CRA10343,JSM00459,Programado,Overhaul,32036.0
505900589300,DI,793C,DESPACHO,2020-02-24,2020-04-15 00:00:00,2020-04-15,135-0471C,CRA10849,4AR00229,Programado,Overhaul,34851.0
505900590300,TR,797B,DESPACHO,2020-02-26,2020-04-20 00:00:00,2020-04-09,0R9813,10277343,JSM00354,Evento,Overhaul,15047.0
505900590600,MF,797F,DESPACHO,2020-02-25,2020-04-29 00:00:00,2020-04-27,0R9814,AD00206,LAJ00467,Programado,Overhaul,20154.0
505900591400,DI,793B,DESPACHO,2020-02-26,2020-04-20 00:00:00,2020-04-17,1350471C,CRA05579,1HL00347,Programado,Overhaul,16690.0
505900591500,DI,834H,DESPACHO,2020-02-26,2020-04-15 00:00:00,2020-04-15,1378851,CRA09065,BTX00335,Programado,Overhaul,12849.0
505900591600,DI,797B,DESPACHO,2020-02-26,2020-04-27 00:00:00,2020-04-27,2912627,35201808,JSM00417,Programado,Overhaul,19763.0
505900600200,TR,797F,DESPACHO,2020-02-27,2020-06-12 00:00:00,2020-05-28,20R8719,MNYR04309,LAJ00233,Evento,Overhaul,2529.0
505900592900,DI,797B,DESPACHO,2020-02-28,2020-04-30 00:00:00,2020-04-29,2912627,4210309098,JSM00360,Programado,Overhaul,7232.0
505900593000,MA,797B,DESPACHO,2020-02-28,2020-04-30 00:00:00,2020-04-23,1925826,CRA10766,JSM00180,Programado,Overhaul,18908.0
505900596400,DI,793C,DESPACHO,2020-03-02,2020-05-15 00:00:00,2020-04-29,2034000,CRA08051,ATY00515,Programado,Overhaul,23346.0
505900596500,MO,797B,DESPACHO,2020-03-03,2020-09-08 00:00:00,2020-09-08,10R7929,NPM00456,JSM00169,Programado,Overhaul,17762.0
505900598000,MA,797F,DESPACHO,2020-03-04,2020-05-24 00:00:00,2020-05-21,2922171,CRA11685,LAJ00167,Programado,Overhaul,9362.0
505900598100,CO,797B,DESPACHO,2020-03-04,2020-04-27 00:00:00,2020-04-21,0R9812,CRA11415,JSM00245,Programado,Overhaul,158257.0
505900601300,DI,797F,DESPACHO,2020-03-05,2020-06-07 00:00:00,2020-06-05,2912627,JEC00356,LAJ00497,Programado,Overhaul,20156.0
505900601400,MF,797F,DESPACHO,2020-03-05,2020-03-25 00:00:00,2020-03-23,0R9814,110624,LAJ00186,Programado,Proceso Continuo,32701.0
505900601500,MA,797F,DESPACHO,2020-03-05,2020-05-17 00:00:00,2020-05-10,2922171,CRA06935,LAJ00163,Programado,Overhaul,8281.0
505900610800,CO,797B,DESPACHO,2020-03-09,2020-05-23 00:00:00,2020-05-14,0R9812,T6B00058,JSM00403,Evento,Overhaul,3206.0
505900598200,MF,797F,DESPACHO,2020-03-09,2020-06-03 00:00:00,2020-06-03,0R9814,62272,LAJ00256,Programado,Overhaul,7703.0
505900606000,TR,777D,DESPACHO,2020-03-09,2020-06-30 00:00:00,2020-06-19,0R4005,10153907A,AGC02082,Programado,Overhaul,16686.0
505900606100,CO,793C,DESPACHO,2020-03-09,2020-04-20 00:00:00,2020-04-09,0R4089,CRA09746,4AR00319,Programado,Overhaul,39892.0
505900606700,MF,797B,DESPACHO,2020-03-09,2020-05-13 00:00:00,2020-05-11,0R9814,10231170,JSM00168,Programado,Overhaul,11231.0
505900605900,TR,777D,DESPACHO,2020-03-10,2020-06-30 00:00:00,2020-06-23,0R4005,1FX05352,AGC02065,Programado,Overhaul,16686.0
505900606500,TR,777F,DESPACHO,2020-03-10,2020-04-27 00:00:00,2020-04-14,10R8424,LSP03179,JXP00170,Programado,Overhaul,16888.0
505900606600,CO,777F,DESPACHO,2020-03-10,2020-05-11 00:00:00,2020-04-24,10R8435,5PT02919,JXP00171,Programado,Overhaul,17027.0
505900607000,MF,797B,DESPACHO,2020-03-10,2020-05-15 00:00:00,2020-05-12,0R9814,400813338,JSM00357,Programado,Overhaul,14836.0
505900607100,MA,797B,DESPACHO,2020-03-17,2020-06-19 00:00:00,2020-05-06,1925826,401613333,JSM00454,Evento,Overhaul,14917.0
505900606900,MF,777D,DESPACHO,2020-03-10,2020-05-31 00:00:00,2020-05-15,0R9031,AN00061,AGC1217,Programado,Overhaul,15000.0
505900607400,TR,797F,DESPACHO,2020-03-11,2020-05-20 00:00:00,2020-04-28,20R3632,JH500638,LAJ00186,Programado,Overhaul,18347.0
505900607500,TR,797F,DESPACHO,2020-03-11,2020-04-27 00:00:00,2020-04-24,20R3632,JH5R7000934,LAJ00185,Programado,Overhaul,18262.0
505900609800,MF,797B,DESPACHO,2020-03-13,2020-05-29 00:00:00,2020-05-28,0R9814,908396,JSM00336,Programado,Overhaul,18725.0
505900609700,TR,797B,DESPACHO,2020-03-13,2020-05-10 00:00:00,2020-05-06,0R9813,DSP00591,JSM00337,Evento,Overhaul,14161.0
505900680200,MA,797B,DESPACHO,2020-05-13,2020-07-31 00:00:00,2020-07-21,1925826,CRA08416,JSM00459,Evento,Overhaul,82.0
505900609900,MA,793B,DESPACHO,2020-03-13,2020-05-17 00:00:00,2020-05-15,0R8792,CRA10497,1HL00154,Evento,Overhaul,20389.0
505900610000,MA,793C,DESPACHO,2020-03-13,2020-05-06 00:00:00,2020-05-06,0R8792,401613326,4AR00229,Evento,Overhaul,15500.0
505900610100,MA,797F,DESPACHO,2020-03-13,2020-03-29 00:00:00,2020-03-25,2922171,401613251,LAJ00414,Programado,Proceso Continuo,28079.0
505900611500,CO,793D,DESPACHO,2020-03-17,2020-05-10 00:00:00,2020-05-04,10R5398,310113316,FDB00339,Programado,Overhaul,20952.0
505900611600,MO,793F,TERMINADO,2020-03-17,2020-07-20 00:00:00,2020-07-13,20R4666,ZK202056,SSP00484,Programado,Overhaul,15682.0
505900615100,MF,793F,DESPACHO,2020-03-17,2020-05-29 00:00:00,2020-05-25,20R3787,812412,SSP00765,Programado,Overhaul,20952.0
505900615200,MF,793F,DESPACHO,2020-03-17,2020-06-30 00:00:00,2020-06-12,20R3787,400813396,SSP00765,Programado,Overhaul,20952.0
505900613800,CO,793D,DESPACHO,2020-03-17,2020-05-10 00:00:00,2020-05-04,10R5398,11379,FDB00854,Programado,Overhaul,8519.0
505900615300,DI,797B,DESPACHO,2020-03-18,2020-06-14 00:00:00,2020-06-09,2912627,325813386,JSM00170,Programado,Overhaul,21013.0
505900614100,MA,797B,DESPACHO,2020-03-21,2020-06-10 00:00:00,2020-06-03,1925826,CRA04673,JSM00177,Evento,Overhaul,4454.0
505900615400,MF,777F,DESPACHO,2020-03-18,2020-05-20 00:00:00,2020-05-23,10R8431,400813345,JXP00208,Programado,Overhaul,35039.0
505900614300,MA,797B,DESPACHO,2020-03-18,2020-05-10 00:00:00,2020-05-06,1925826,CRA05293,JSM00470,Evento,Overhaul,17154.0
505900614400,MA,797F,DESPACHO,2020-03-18,2020-04-29 00:00:00,2020-04-29,2922171,CRA10251,LAJ00256,Evento,Overhaul,11559.0
505900615500,MF,797F,DESPACHO,2020-03-19,2020-05-17 00:00:00,2020-05-15,0R9814,10200414,LAJ00426,Programado,Overhaul,19787.0
505900615600,MF,797B,DESPACHO,2020-03-19,2020-04-12 00:00:00,2020-04-11,0R9814,309524,JSM00438,Programado,Proceso Continuo,16955.0
505900615700,MO,797B,DESPACHO,2020-03-19,2020-07-30 00:00:00,2020-07-29,10R7929,XEE00101,JSM00336,Evento,Overhaul,14676.0
505900615800,MF,797F,DESPACHO,2020-03-20,2020-05-17 00:00:00,2020-05-15,0R9814,608853,LAJ00235,Programado,Overhaul,21689.0
505900621800,TR,797F,DESPACHO,2020-03-19,2020-06-12 00:00:00,2020-05-29,20R8719,JH500795,LAJ00467,Evento,Overhaul,4961.0
505900617800,MO,793C,DESPACHO,2020-03-20,2020-07-18 00:00:00,2020-07-18,20R6116,CPW01384,4AR00319,Evento,Overhaul,14276.0
505900619400,CO,797F,DESPACHO,2020-03-24,2020-05-25 00:00:00,2020-04-30,20R0132,T1H00380,LAJ00248,Programado,Overhaul,19603.0
505900619500,DI,24M,DESPACHO,2020-03-24,2020-05-31 00:00:00,2020-05-11,2739007,325813319,B9300120,Programado,Overhaul,18161.0
505900621500,MA,797B,DESPACHO,2020-03-25,2020-05-17 00:00:00,2020-05-10,1925826,CRA11753,JSM00467,Evento,Overhaul,15000.0
505900621600,MA,797B,DESPACHO,2020-03-25,2020-05-17 00:00:00,2020-05-11,1925826,CRA10679,JSM00186,Evento,Overhaul,15000.0
505900621700,MA,797B,DESPACHO,2020-03-25,2020-05-11 00:00:00,2020-05-07,1925826,MM00138,JSM00186,Evento,Overhaul,15000.0
505900621900,TR,994H,DESPACHO,2020-03-25,2020-06-16 00:00:00,2020-06-09,20R4400,MYY00427,DWC00281,Evento,Overhaul,7896.0
505900619600,MA,797F,DESPACHO,2020-03-25,2020-05-17 00:00:00,2020-05-16,2922171,CRA10728,LAJ00249,Evento,Overhaul,25049.0
505900625000,DI,797B,DESPACHO,2020-03-26,2020-06-21 00:00:00,2020-06-16,2912627,DF00167,JSM00429,Programado,Overhaul,16645.0
505900625100,DI,797B,DESPACHO,2020-03-26,2020-06-30 00:00:00,2020-06-22,2912627,250052107B,JSM00396,Programado,Overhaul,22121.0
505900638100,DI,797F,DESPACHO,2020-03-27,2020-06-14 00:00:00,2020-06-14,2912627,JEC01043,LAJ00263,Evento,Overhaul,24.0
505900627800,MA,797F,DESPACHO,2020-03-27,2020-05-23 00:00:00,2020-05-14,2922171,CRA10429,LAJ00149,Evento,Overhaul,15077.0
508600122400,MF,854K,DESPACHO,2020-03-27,2020-04-30 00:00:00,2020-04-26,10R0802,CRA08109,22100418,Programado,Overhaul,7672.0
508600122500,MF,854K,DESPACHO,2020-03-27,2020-04-30 00:00:00,2020-04-27,10R0802,101475,22100326,Programado,Overhaul,15000.0
505900627900,DI,797F,DESPACHO,2020-03-27,2020-06-30 00:00:00,2020-06-24,2912627,JEC00114,LAJ00397,Programado,Overhaul,10086.0
505900628000,MF,797F,DESPACHO,2020-03-27,2020-04-23 00:00:00,2020-04-23,0R9814,10212648,LAJ00256,Programado,Proceso Continuo,7703.0
505900628100,MF,793D,DESPACHO,2020-03-27,2020-05-31 00:00:00,2020-05-14,10R5399,400813344,FDB00496,Programado,Overhaul,7507.0
505900631100,MA,797F,TERMINADO,2020-03-30,2020-06-10 00:00:00,2020-06-09,2922171,CRA10160,LAJ00166,Evento,Overhaul,2399.0
505900628200,TR,793B,DESPACHO,2020-03-30,2020-05-31 00:00:00,2020-04-27,0R4749,1015444,3SJ00022,Evento,Overhaul,14362.0
505900628300,CO,797B,DESPACHO,2020-03-30,2020-05-10 00:00:00,2020-05-05,0R9812,5ST00242,JSM00242,Programado,Overhaul,15000.0
505900628600,MA,797F,DESPACHO,2020-03-30,2020-05-30 00:00:00,2020-05-21,2922171,CRA10583,LAJ00172,Evento,Overhaul,18020.0
505900628700,MA,797B,DESPACHO,2020-03-30,2020-05-31 00:00:00,2020-05-21,1925826,CRA06020,JSM00171,Evento,Overhaul,21981.0
505900629600,MF,797F,DESPACHO,2020-03-31,2020-05-30 00:00:00,2020-05-30,0R9814,1008424,LAJ00497,Programado,Overhaul,8980.0
505900629900,MA,797B,DESPACHO,2020-03-31,2020-04-22 00:00:00,2020-04-21,1925826,CRA04219,JSM00392,Programado,Proceso Continuo,7583.0
505900631500,TR,797B,DESPACHO,2020-04-01,2020-05-17 00:00:00,2020-05-11,0R9813,10226859,JSM00183,Programado,Overhaul,15000.0
505900633200,DI,797B,DESPACHO,2020-04-03,2020-06-09 00:00:00,2020-06-05,2912627,JEC000667,JSM00444,Programado,Overhaul,17745.0
505900633300,MF,797F,DESPACHO,2020-04-03,2020-04-25 00:00:00,2020-04-25,0R9814,ADO00177,LAJ00172,Programado,Proceso Continuo,18028.0
505900633400,MF,797B,DESPACHO,2020-04-03,2020-05-24 00:00:00,2020-05-21,0R9814,1013791,JSM00459,Programado,Overhaul,32666.0
505900633500,TR,797B,DESPACHO,2020-04-03,2020-05-17 00:00:00,2020-05-11,0R9813,10234730,JSM00425,Programado,Overhaul,15000.0
505900633600,TR,24M,TERMINADO,2020-04-03,2020-06-02 00:00:00,2020-04-07,10R9506,HKY00976,B9K00464,Programado,Overhaul,7000.0
505900637400,MA,797F,DESPACHO,2020-04-06,2020-05-30 00:00:00,2020-05-26,2922171,CRA10403,LAJ00173,Evento,Overhaul,30900.0
505900637300,TR,797B,DESPACHO,2020-04-06,2020-05-29 00:00:00,2020-05-25,0R9813,10134059,JSM00172,Programado,Overhaul,14984.0
505900637800,TR,797B,DESPACHO,2020-04-07,2020-06-18 00:00:00,2020-06-18,0R9813,DSP00521,JSM00169,Evento,Overhaul,5004.0
505900640600,TR,793F,DESPACHO,2020-04-08,2020-05-18 00:00:00,2020-05-18,20R0129,RTA0795,SSP00613,Programado,Overhaul,24419.0
505900640700,CO,797B,TERMINADO,2020-04-09,2020-05-17 00:00:00,2020-05-15,0R9812,100237101,JSM00172,Programado,Overhaul,15141.0
505900645600,DI,793C,DESPACHO,2020-04-09,2020-05-22 00:00:00,2020-05-22,1350471C,CRA02509,ATY00515,Programado,Overhaul,24463.0
505900645700,DI,834H,DESPACHO,2020-04-09,2020-06-21 00:00:00,2020-05-29,1378851,CRA11188,BTX01105,Programado,Overhaul,18073.0
505900640300,DI,793C,DESPACHO,2020-04-09,2020-05-25 00:00:00,2020-05-25,2034000,CRA006671,4AR00223,Programado,Overhaul,18814.0
505900640900,CO,797B,DESPACHO,2020-04-09,2020-05-17 00:00:00,2020-05-15,0R9812,T6B00274,JSM00473,Programado,Overhaul,20730.0
505900644500,MF,797F,DESPACHO,2020-04-14,2020-06-07 00:00:00,2020-06-06,0R9814,CRA11727,LAJ00426,Programado,Overhaul,11672.0
505900644400,MA,797F,DESPACHO,2020-04-14,2020-04-29 00:00:00,2020-04-28,2922171,CRA13544,LAJ00257,Programado,Proceso Continuo,7556.0
505900646900,TR,797B,DESPACHO,2020-04-14,2020-09-30 00:00:00,2020-08-27,0R9813,10308873,JSM00468,Evento,Overhaul,5099.0
505900653900,DI,797F,DESPACHO,2020-04-14,2020-06-14 00:00:00,2020-06-09,2912627,296010808B,LAJ00610,Programado,Overhaul,15498.0
505900647900,MF,797B,DESPACHO,2020-04-15,2020-06-04 00:00:00,2020-06-04,0R9814,MF00329,JSM00318,Programado,Overhaul,101563.0
505900646700,MA,797B,DESPACHO,2020-04-14,2020-06-18 00:00:00,2020-05-24,1925826,CRA11155,JSM00384,Programado,Overhaul,12391.0
505900646600,MA,797B,DESPACHO,2020-04-15,2020-06-14 00:00:00,2020-05-31,1925826,CRA08377,JSM00357,Evento,Overhaul,10000.0
505900648600,MA,793C,DESPACHO,2020-04-15,2020-06-18 00:00:00,2020-06-09,0R8793,401613364,ATY00862,Programado,Overhaul,34086.0
505900649300,MF,797F,DESPACHO,2020-04-16,2020-06-10 00:00:00,2020-06-10,0R9814,400813385,LAJ00618,Programado,Overhaul,23021.0
505900649400,MF,797B,DESPACHO,2020-04-16,2020-06-21 00:00:00,2020-06-12,0R9814,400813395,LAJ00618,Programado,Overhaul,23021.0
505900683900,MO,797F,TERMINADO,2020-04-20,2020-12-15 00:00:00,2020-12-14,20R7015,RMR00121,LAJ00177,Evento,Overhaul,5522.0
505900649600,CO,793F,DESPACHO,2020-04-16,2020-06-07 00:00:00,2020-06-07,20R0130,T6D00007,SSP00765,Programado,Overhaul,20952.0
505900649800,DI,793C,DESPACHO,2020-04-16,2020-06-30 00:00:00,2020-06-30,2034000,CRA03675,4AR00117,Programado,Overhaul,5153.0
505900649700,DI,793C,DESPACHO,2020-04-17,2020-06-30 00:00:00,2020-06-30,2034000,CRA02939,ATY01088,Programado,Overhaul,15008.0
505900653000,MF,797B,DESPACHO,2020-04-18,2020-05-06 00:00:00,2020-05-06,0R9814,1027801,JSM00459,Programado,Proceso Continuo,18666.0
505900653100,MF,797B,DESPACHO,2020-04-18,2020-06-14 00:00:00,2020-06-11,0R9814,10138928,JSM00172,Programado,Overhaul,16383.0
505900653800,TR,797F,DESPACHO,2020-04-20,2020-06-30 00:00:00,2020-06-30,20R3632,JH500328,LAJ00248,Programado,Overhaul,13744.0
505900654000,TR,793D,DESPACHO,2020-04-20,2020-05-30 00:00:00,2020-05-22,10R4469,JCC02477,FDB01703,Programado,Overhaul,20138.0
505900654100,DI,797B,DESPACHO,2020-04-20,2020-06-19 00:00:00,2020-06-05,2912627,143042064B,JSM00247,Programado,Overhaul,22535.0
505900656400,TR,797F,DESPACHO,2020-04-21,2020-06-03 00:00:00,2020-05-28,20R3632,JH500944,LAJ00621,Programado,Overhaul,19541.0
505900657900,MF,797B,DESPACHO,2020-04-22,2020-06-28 00:00:00,2020-06-26,0R9814,10140479,JSM00463,Programado,Overhaul,21567.0
505900658000,TR,793C,DESPACHO,2020-04-22,2020-06-22 00:00:00,2020-05-22,0R4749,10151372,ATY00630,Programado,Overhaul,16424.0
505900658100,CO,793F,DESPACHO,2020-04-22,2020-06-05 00:00:00,2020-06-05,20R0130,T6D01012,SSP01006,Programado,Overhaul,14258.0
505900658200,MA,797F,DESPACHO,2020-04-23,2020-06-22 00:00:00,2020-06-01,2922171,CRA10107,LAJ00236,Evento,Overhaul,16636.0
505900657200,MA,797B,DESPACHO,2020-04-23,2020-06-07 00:00:00,2020-05-26,1925826,CRA08898,JSM00245,Evento,Overhaul,17317.0
505900659900,MF,797B,DESPACHO,2020-04-24,2020-06-30 00:00:00,2020-06-15,0R9814,10231916,JSM00468,Programado,Overhaul,10222.0
505900660000,MF,797B,DESPACHO,2020-04-24,2020-06-30 00:00:00,2020-06-22,0R9814,10140905,JSM00466,Programado,Overhaul,20000.0
505900661400,CO,797B,DESPACHO,2020-04-27,2020-05-10 00:00:00,2020-05-06,0R9812,10213326,JSM00368,Programado,Proceso Continuo,15000.0
505900663700,MO,797B,TERMINADO,2020-04-28,2020-11-27 00:00:00,2020-10-27,10R7929,NPM00553,JSM00295,Programado,Overhaul,15622.0
505900663300,MA,797B,DESPACHO,2020-04-28,2020-06-27 00:00:00,2020-06-03,1925826,CRA08058,JSM00299,Evento,Overhaul,13521.0
505900665300,DI,797B,DESPACHO,2020-04-29,2020-06-28 00:00:00,2020-06-18,2912627,377100508B,JSM00414,Programado,Overhaul,21923.0
505900665600,MF,793B,DESPACHO,2020-05-01,2020-06-28 00:00:00,2020-06-22,10R5399,AOD00060,1HL00371,Programado,Overhaul,16200.0
505900665800,MO,797B,DESPACHO,2020-05-01,2020-09-25 00:00:00,2020-09-25,10R7929,XEE00103,JSM00444,Programado,Overhaul,15000.0
505900665900,MO,793F,DESPACHO,2020-05-01,2020-08-29 00:00:00,2020-08-29,20R8757,B7B01939,SSP00507,Programado,Overhaul,16006.0
505900665400,MF,793F,DESPACHO,2020-05-04,2020-06-30 00:00:00,2020-06-25,20R3787,400813414,SSP00783,Programado,Overhaul,27564.0
505900665500,MF,793C,DESPACHO,2020-05-04,2020-06-28 00:00:00,2020-06-22,10R5399,10285093-2,ATY00846,Programado,Overhaul,6327.0
505900665700,MA,793F,DESPACHO,2020-05-05,2020-07-04 00:00:00,2020-06-09,2955706SML,401613382,SSP00753,Evento,Overhaul,35432.0
505900674400,TR,793F,DESPACHO,2020-05-04,2020-08-30 00:00:00,2020-08-17,4791630,AS602541,SSP01247,Evento,Overhaul,6256.0
505900669900,TR,797B,DESPACHO,2020-05-04,2020-07-03 00:00:00,2020-06-17,0R9813,7001831,JSM00182,Programado,Overhaul,16435.0
505900670000,TR,797B,DESPACHO,2020-05-04,2020-06-28 00:00:00,2020-06-04,0R9813,10229167,JSM00459,Programado,Overhaul,17327.0
505900670100,TR,797F,DESPACHO,2020-05-04,2020-06-28 00:00:00,2020-06-04,20R3632,JH500771,LAJ00149,Programado,Overhaul,8765.0
505900670200,CO,797B,DESPACHO,2020-05-04,2020-05-23 00:00:00,2020-05-11,0R9812,CRA11827,JSM00249,Programado,Proceso Continuo,13949.0
505900670500,MA,797F,DESPACHO,2020-05-04,2020-05-18 00:00:00,2020-05-17,2922171,CRA08527,LAJ00219,Programado,Proceso Continuo,29987.0
505900673900,MO,797F,TERMINADO,2020-05-04,2020-10-06 00:00:00,2020-10-06,20R7015,LLM01516,LAJ00164,Programado,Overhaul,16049.0
505900673800,MF,797B,DESPACHO,2020-05-06,2020-05-23 00:00:00,2020-05-23,0R9814,10271393,JSM00134,Programado,Proceso Continuo,15408.0
505900674000,TR,797F,DESPACHO,2020-05-06,2020-06-21 00:00:00,2020-06-19,20R3632,JH500443,LAJ00160,Programado,Overhaul,13324.0
505900674100,MF,797F,DESPACHO,2020-05-06,2020-07-15 00:00:00,2020-06-26,0R9814,10231059,LAJ00218,Programado,Overhaul,15006.0
505900674200,TR,797B,DESPACHO,2020-05-06,2020-06-30 00:00:00,2020-06-19,0R9813,10283545,JSM00294,Programado,Overhaul,13876.0
505900675000,MF,797F,DESPACHO,2020-05-08,2020-07-12 00:00:00,2020-07-03,0R9814,10240505,LAJ00249,Programado,Overhaul,10418.0
505900677200,MA,797B,DESPACHO,2020-05-11,2020-07-10 00:00:00,2020-06-16,1925826,401613408,JSM00427,Evento,Overhaul,24750.0
505900677300,MF,797F,DESPACHO,2020-05-11,2020-05-28 00:00:00,2020-05-28,0R9814,10225823,LAJ00187,Programado,Proceso Continuo,18023.0
505900677400,MA,793F,DESPACHO,2020-05-11,2020-07-24 00:00:00,2020-07-23,2955706SML,CRA10898,SSP00364,Evento,Overhaul,24328.0
505900679500,TR,797B,DESPACHO,2020-05-12,2020-07-05 00:00:00,2020-07-05,0R9813,10276211,JSM00187,Programado,Overhaul,14413.0
505900680000,DI,797B,DESPACHO,2020-05-13,2020-07-15 00:00:00,2020-07-10,2912627,JEC00117,JSM00232,Programado,Overhaul,2370.0
505900681000,MF,797B,DESPACHO,2020-05-14,2020-07-15 00:00:00,2020-06-26,0R9814,10205885,JSM00187,Programado,Overhaul,12707.0
505900681100,MF,797B,DESPACHO,2020-05-14,2020-05-30 00:00:00,2020-05-30,0R9814,10235835,JSM00384,Programado,Proceso Continuo,24512.0
505900682200,MF,797B,DESPACHO,2020-05-15,2020-07-22 00:00:00,2020-06-30,0R9814,AD00261,JSM00421,Programado,Overhaul,20718.0
505900682900,MO,797F,DESPACHO,2020-05-18,2020-11-08 00:00:00,2020-11-08,20R7015,HN400148,LAJ00498,Programado,Overhaul,18503.0
505900683000,MA,797F,DESPACHO,2020-05-18,2020-07-17 00:00:00,2020-05-30,2922171,CRA08106,LAJ00415,Programado,Proceso Continuo,28726.0
505900683100,MA,797F,DESPACHO,2020-05-18,2020-07-17 00:00:00,2020-06-30,2922171,CRA08469,LAJ00260,Programado,Overhaul,9209.0
505900683200,TR,797B,DESPACHO,2020-05-18,2020-07-05 00:00:00,2020-07-03,0R9813,10305609,JSM00248,Programado,Overhaul,7135.0
505900687200,MA,797F,DESPACHO,2020-05-19,2020-06-30 00:00:00,2020-06-06,2922171,CRA08600,LAJ00169,Programado,Proceso Continuo,31843.0
505900687300,TR,793C,DESPACHO,2020-05-19,2020-06-29 00:00:00,2020-06-22,0R4749,4GX01840,A9999999,Programado,Overhaul,14983.0
505900687400,MA,797B,DESPACHO,2020-05-19,2020-06-30 00:00:00,2020-06-23,1925826,NO ENTREGADA INT,JSM00354,Evento,Overhaul,0.0
505900688700,MF,797B,DESPACHO,2020-05-19,2020-07-26 00:00:00,2020-06-30,0R9814,81293437,JSM00187,Programado,Overhaul,14071.0
505900688300,DI,797B,DESPACHO,2020-05-19,2020-07-23 00:00:00,2020-07-19,2912627,JEC000352,JSM00178,Programado,Overhaul,21505.0
505900692700,DI,797F,DESPACHO,2020-05-21,2020-07-26 00:00:00,2020-07-07,2912627,352071808B,LAJ00219,Programado,Overhaul,30410.0
505900692800,MA,797F,DESPACHO,2020-05-21,2020-06-30 00:00:00,2020-06-30,2922171,401613445,LAJ00187,Evento,Overhaul,18023.0
505900697700,DI,797B,DESPACHO,2020-05-23,2020-07-26 00:00:00,2020-07-07,2912627,430042309B,JSM00172,Programado,Overhaul,23458.0
505900697600,MF,797F,DESPACHO,2020-05-23,2020-07-30 00:00:00,2020-07-07,0R9814,610680,LAJ00261,Programado,Overhaul,12037.0
505900692500,MA,798AC,DESPACHO,2020-06-06,2020-06-21 00:00:00,2020-06-15,584-4175,401613505,A9999999,Evento,Overhaul,0.0
505900692600,CO,797F,DESPACHO,2020-05-26,2020-06-06 00:00:00,2020-06-06,20R-0132,J2C00119,LAJ00167,Programado,Proceso Continuo,10904.0
505900693000,DI,797F,DESPACHO,2020-05-26,2020-07-25 00:00:00,2020-07-13,2912627,JEC00970,LAJ00621,Programado,Overhaul,20791.0
505900699500,MA,797F,DESPACHO,2020-05-26,2020-06-13 00:00:00,2020-06-12,2922171,CRA08669,A9999999,Programado,Proceso Continuo,12668.0
505900699600,MA,797F,DESPACHO,2020-05-26,2020-08-03 00:00:00,2020-07-10,2922171,CRA11407,LAJ00473,Evento,Overhaul,21618.0
505900699800,CO,797F,DESPACHO,2020-05-27,2020-08-07 00:00:00,2020-06-30,0R9812,10239772,LAJ00621,Programado,Overhaul,15401.0
505900699900,CO,797F,TERMINADO,2020-05-27,2020-08-06 00:00:00,2020-06-28,20R0132,T1H00014,LAJ00414,Evento,Overhaul,25532.0
505900701100,MO,994D,DESPACHO,2020-05-28,2020-08-23 00:00:00,2020-08-21,0R8555,7DS01191,3TZ00269,Programado,Overhaul,16249.0
505900700000,CO,994D,DESPACHO,2020-05-28,2020-08-05 00:00:00,2020-08-04,0R9549,10218044,3TZ00293,Programado,Overhaul,0.0
505900701000,MO,994D,DESPACHO,2020-05-28,2020-07-31 00:00:00,2020-07-28,0R8555,7DS00740,3TZ00311,Evento,Overhaul,13651.0
505900701400,TR,994D,DESPACHO,2020-05-28,2020-08-25 00:00:00,2020-08-13,0R9547,10095798B,3TZ00309,Evento,Overhaul,11201.0
505900703200,MF,797B,DESPACHO,2020-05-28,2020-06-13 00:00:00,2020-06-12,0R9814,MF00282,JSM00396,Programado,Proceso Continuo,20000.0
505900703000,MA,797F,DESPACHO,2020-05-29,2020-08-31 00:00:00,2020-07-10,2922171,CRA11830,LAJ00257,Evento,Overhaul,11615.0
505900704000,MA,797F,DESPACHO,2020-06-01,2020-08-31 00:00:00,2020-07-16,2922171,401613507,LAJ00230,Evento,Overhaul,14789.0
