Aviso,Cl.Aviso,SIMS,Centro planificación,Area Emp,Sociedad,OrdSup,OrdServ,Clase Orden,TAM,Status de sistema,Status Usu.Orden de Servicio,Apr Hs,NF,SolicParts,PrtsEntreg,BO,TTA,Norm.Liq.,Garant,N° Claim,Cliente,Vendedor,Equipo,Tipo Equipo,Fabricante,Modelo,Serie,N° Cotiz,Stat Claim,Avance %,Ord. Liqui,TotHsRe,TotHsPl,Precio Repuestos,Precio KMT,Precio Mano de Obra,Precio TTA,Precio Misc,Precio Viaje,Precio total de venta,Costo Repuestos,Costo Mano de Obra,Costo TTA,Costo Misc,Costo KMT,Costo Total OS,Fe AP OS,Días WIP,Dias Inac,Fe Cotiz,Fe Ent Co,Fe Aprob,Fe Prom Ej,Fe ConcS,Fe CieTec
300880877,RO,@7C@,5059 - Centro Reparación Antof,SHP,5010,505901300800,505901300801,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTP PREC NLIQ CTEC PERI SSAP ENMN MOVM,ZTEC,@5C@,@5C@,@09@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039884 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00358,60453921.0,,0,803684.0,163.0,217.8,146336.99,0,11562.28,249.0,0.0,0,158148.27,128387.45,6834.26,0.0,0.0,0,136731.31,2021-11-02,13,8,2021-11-02,2021-11-02,2021-11-02,,2021-11-15,2021-11-15
300882745,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901307200,505901307201,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5C@,@09@,@08@,@08@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039928 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00468,60456501.0,,0,803671.0,25.0,25.0,36929.17,0,2124.45,0.0,0.0,0,39053.62,17289.12,1048.2,0.0,0.0,0,18337.32,2021-11-04,19,1,2021-11-09,2021-11-04,2021-11-04,,2021-11-23,2021-11-23
300882880,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901307200,505901307202,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTP PREC NLIQ CTEC PERI SSAP ENMN MOVM,ZTEC,@5C@,@5C@,@09@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039928 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00468,60456501.0,,0,803671.0,123.5,134.7,102285.94,0,11446.54,0.0,0.0,0,113732.48,56570.88,5178.1,0.0,0.0,0,61748.98,2021-11-04,19,10,2021-11-09,2021-11-04,2021-11-04,,2021-11-23,2021-11-23
300882887,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901307400,505901307401,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTP PREC NLIQ CTEC PERI SSAP ENMN MOVM,ZTEC,@5C@,@5C@,@09@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039872 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00300,60456271.0,,0,803673.0,178.0,199.0,141468.12,0,16680.15,0.0,0.0,0,158148.27,78109.73,7463.17,0.0,0.0,0,86223.94,2021-11-04,13,9,2021-11-09,2021-11-09,2021-11-09,,2021-11-22,2021-11-22
300883860,RO,@7C@,5059 - Centro Reparación Antof,SHP,5010,505901308800,505901308801,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTP PREC NLIQ CTEC PERI SSAP ENMN MOVM,ZTEC,@5C@,@5C@,@09@,@08@,@08@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039898 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00397,60456188.0,,0,803678.0,25.0,25.0,46311.17,0,3431.65,0.0,0.0,0,49742.82,17251.15,1048.2,0.0,0.0,0,18299.35,2021-11-05,17,9,2021-11-09,2021-11-05,2021-11-05,,2021-11-22,2021-11-22
300886378,RO,@7C@,5059 - Centro Reparación Antof,SHP,5010,505901308800,505901308802,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTP PREC NLIQ CTEC PERI SSAP ENMN MOVM,ZTEC,@5C@,@5C@,@09@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039898 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00397,60456188.0,,0,803678.0,123.0,134.7,164170.52,0,18489.76,0.0,0.0,0,182660.28,55129.14,5157.14,0.0,0.0,0,60286.28,2021-11-09,13,9,2021-11-09,2021-11-09,2021-11-09,,2021-11-22,2021-11-22
300888705,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901318100,505901318101,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTP PREC NLIQ CTEC PERI SSAP ENMN MOVM,ZTEC,@5C@,@5C@,@09@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039871 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00299,60458282.0,,0,803711.0,163.0,198.1,143214.45,0,14933.82,0.0,0.0,0,158148.27,87857.11,6834.26,0.0,0.0,0,95301.72,2021-11-12,12,6,2021-11-16,2021-11-16,2021-11-16,,2021-11-28,2021-11-28
300825521,RO,@7C@,5086 - Centro Hidráulico Antof,SHP,5010,508600256900,508600256901,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5086 - Centro Hidráulico Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,60449673.0,,88,803327.0,15.5,16.0,2073.03,0,599.87,370.26,0.0,0,3043.16,2208.47,552.22,368.36,0.0,0,3129.05,2021-08-19,72,31,2021-09-13,2021-08-19,2021-08-19,,2021-10-30,2021-10-30
300842209,RO,@7C@,5086 - Centro Hidráulico Antof,SHP,5010,508600256900,508600256902,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,PREC NLIQ CTEC PERI SSAP ENMN MOVM FCPR,ZTEC,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5086 - Centro Hidráulico Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,60450772.0,,0,803327.0,0.0,0.0,0.0,0,0.0,537.3,0.0,0,537.3,0.0,0.0,513.78,0.0,0,513.78,2021-09-10,55,55,,2021-09-10,2021-09-10,,2021-11-04,2021-11-04
300863923,RO,@7C@,5086 - Centro Hidráulico Antof,SHP,5010,508600268000,508600268001,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5C@,@09@,@08@,@09@,@EB@,NL,,,Z5086 - Centro Hidráulico Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,60452876.0,,88,803622.0,13.0,13.0,2724.36,0,608.6,944.64,0.0,0,4277.6,1998.79,393.51,694.3,0.0,0,3086.6,2021-10-07,39,19,2021-10-24,2021-10-07,2021-10-07,,2021-11-15,2021-11-15
300863928,RO,@7C@,5086 - Centro Hidráulico Antof,SHP,5010,508600268100,508600268101,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTP PREC NLIQ CTEC PERI SSAP ENMN MOVM,ZTEC,@5C@,@5C@,@09@,@08@,@08@,@EB@,NL,,,Z5086 - Centro Hidráulico Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,60459467.0,,88,803623.0,12.5,13.0,3661.6,0,424.85,191.15,0.0,0,4277.6,3910.45,381.71,201.01,0.0,0,4493.17,2021-10-07,54,34,2021-10-24,2021-10-07,2021-10-07,,2021-11-30,2021-11-30
300863947,RO,@7C@,5086 - Centro Hidráulico Antof,SHP,5010,508600268200,508600268201,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTP PREC NLIQ CTEC PERI SSAP ENMN MOVM,ZTEC,@5C@,@5C@,@09@,@08@,@09@,@EB@,NL,,,Z5086 - Centro Hidráulico Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,60459507.0,,88,803624.0,12.5,13.0,3246.84,0,457.67,573.09,0.0,0,4277.6,3233.49,381.71,560.12,0.0,0,4175.32,2021-10-07,54,34,2021-10-24,2021-10-07,2021-10-07,,2021-11-30,2021-11-30
300864029,RO,@7C@,5086 - Centro Hidráulico Antof,SHP,5010,508600268300,508600268301,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTP PREC NLIQ CTEC PERI SSAP ENMN MOVM,ZTEC,,@5C@,@09@,@08@,@09@,@EB@,NL,,,Z5086 - Centro Hidráulico Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,60459995.0,,88,803603.0,12.5,13.0,3413.32,0,383.75,480.53,0.0,0,4277.6,4057.86,381.71,559.42,0.0,0,4998.99,2021-10-08,53,34,2021-10-24,2021-10-08,2021-10-08,,2021-11-30,2021-11-30
300864064,RO,@7C@,5086 - Centro Hidráulico Antof,SHP,5010,508600268400,508600268401,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,,@5C@,@09@,@08@,@09@,@EB@,NL,,,Z5086 - Centro Hidráulico Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,60452997.0,,88,803604.0,12.5,13.0,2545.14,0,398.01,1334.45,0.0,0,4277.6,2866.47,381.71,1499.76,0.0,0,4747.94,2021-10-08,38,19,2021-10-24,2021-10-08,2021-10-08,,2021-11-15,2021-11-15
300864251,RO,@7C@,5086 - Centro Hidráulico Antof,SHP,5010,508600268900,508600268901,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,,@5C@,@09@,@08@,@09@,@EB@,NL,,,Z5086 - Centro Hidráulico Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,60452912.0,,92,803641.0,17.5,18.0,4206.24,0,616.87,20147.05,0.0,0,24970.16,4602.45,526.39,20354.55,0.0,0,25483.39,2021-10-08,45,24,2021-10-24,2021-10-08,2021-10-08,,2021-11-22,2021-11-22
300864254,RO,@7C@,5086 - Centro Hidráulico Antof,SHP,5010,508600269000,508600269001,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5C@,@09@,@08@,@09@,@EB@,NL,,,Z5086 - Centro Hidráulico Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,60452935.0,,97,803642.0,17.5,18.0,21352.81,0,883.88,4884.0,0.0,0,27120.69,16026.48,526.39,3448.31,0.0,0,20001.18,2021-10-08,34,13,2021-10-24,2021-10-08,2021-10-08,,2021-11-11,2021-11-11
300864256,RO,@7C@,5086 - Centro Hidráulico Antof,SHP,5010,508600269100,508600269101,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5C@,@09@,@08@,@08@,@EB@,NL,,,Z5086 - Centro Hidráulico Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,60452964.0,,97,803643.0,17.5,18.0,8569.35,0,1216.97,17334.37,0.0,0,27120.69,4730.29,526.39,8889.02,0.0,0,14145.7,2021-10-08,34,13,2021-10-24,2021-10-08,2021-10-08,,2021-11-11,2021-11-11
300874125,RO,@7C@,5086 - Centro Hidráulico Antof,SHP,5010,508600274800,508600274801,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTP PREC NLIQ CTEC PERI SSAP ENMN MOVM,ZTEC,,@5C@,@08@,@08@,@EB@,@EB@,NL,,,Z5086 - Centro Hidráulico Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,60459003.0,,38,803681.0,12.5,13.0,4986.37,0,342.91,956.31,0.0,0,6285.59,6026.81,295.01,1145.11,0.0,0,7466.93,2021-10-22,38,16,2021-11-15,2021-10-22,2021-10-22,,2021-11-29,2021-11-29
300778171,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901142200,505901142201,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10056356 - LARGE MINING TRUCKS - 793,Máquinas,AA,793B,1HL00154,60468397.0,,0,803200.0,63.0,68.4,27295.71,0,6531.38,0.0,0.0,0,33827.09,12898.01,2648.46,0.0,0.0,0,15759.11,2021-06-16,195,152,2021-06-22,2021-06-16,2021-06-16,,2021-12-28,2021-12-28
300912565,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901142200,505901142202,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,PREC NLIQ CTEC PERI SSAP ENMN MOVM FCPR,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10056356 - LARGE MINING TRUCKS - 793,Máquinas,AA,793B,1HL00154,60468397.0,,0,803200.0,0.0,0.0,39.49,0,0.0,0.0,0.0,0,39.49,18.76,0.0,0.0,0.0,0,18.76,2021-12-15,13,12,,2021-12-15,2021-12-15,,2021-12-28,2021-12-28
300785068,RO,@7C@,5059 - Centro Reparación Antof,SHP,5010,505901152700,505901152701,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,60465986.0,,0,803244.0,162.5,224.2,91808.32,0,13136.94,296.72,0.0,0,105241.98,75496.29,6939.07,243.39,0.0,0,86155.38,2021-06-25,179,96,2021-07-01,2021-06-25,2021-06-25,,2021-12-21,2021-12-21
300796759,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901168500,505901168501,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTP PREC NLIQ CTEC PERI SSAP ENMN MOVM,ZTEC,@5C@,@5C@,@09@,@08@,@09@,@EB@,NL,,1014880,Z5059 - Centro Reparación Anto,,10040616 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00406,60468979.0,RGST,0,803291.0,1106.0,1236.6,263591.28,0,58391.25,1274.68,0.0,0,323257.21,249309.58,48896.24,1231.97,0.0,0,309016.77,2021-07-12,169,103,2021-07-24,2021-07-12,2021-07-12,,2021-12-28,2021-12-28
300804860,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901168500,505901168502,ZSHP - Orden servicio Taller,103 - Serv intersuc asist técn,PREC NLIQ CTEC PERI SSAP ENMN MOVM MACO,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040616 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00406,60468969.0,,0,,0.0,0.0,57536.15,0,0.0,0.0,0.0,0,57536.15,54827.8,0.0,0.0,0.0,0,54827.8,2021-07-22,131,78,,2021-08-19,2021-08-19,,2021-12-28,2021-12-28
300804861,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901168500,505901168503,ZSHP - Orden servicio Taller,107 - Subcontrato orden a orde,PREC NLIQ CTEC PERI SSAP ENMN MOVM MACO,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040616 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00406,60468967.0,,0,803291.0,0.0,0.0,22870.79,0,0.0,0.0,0.0,0,22870.79,22818.69,0.0,0.0,0.0,0,22818.69,2021-07-22,159,60,2021-07-22,2021-07-22,2021-07-22,,2021-12-28,2021-12-28
300804863,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901168500,505901168504,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,PREC NLIQ CTEC PERI SSAP ENMN MOVM MACO,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040616 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00406,60468979.0,,0,803291.0,0.0,0.0,69802.67,0,0.0,0.0,0.0,0,69802.67,59702.12,0.0,0.0,0.0,0,61984.97,2021-07-22,159,78,2021-07-24,2021-07-22,2021-07-22,,2021-12-28,2021-12-28
300847908,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901168500,505901168505,ZSHP - Orden servicio Taller,302 - Garantía Goodwill,FMAT PREC NLIQ CTEC PERI SSAP ENMN MOVM,ZCLM ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,1015179,Z5059 - Centro Reparación Anto,,10040616 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00406,60469023.0,CLSD,0,,0.0,0.0,3386.81,0,0.0,0.0,0.0,0,3386.81,3206.22,0.0,0.0,0.0,0,3206.22,2021-09-20,100,79,2021-09-21,2021-09-20,2021-09-20,,2021-12-29,2021-12-29
300876642,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901168500,505901168506,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,PREC NLIQ CTEC PERI SSAP ENMN MOVM FCPR,ZTEC,@5C@,@5C@,@0A@,@08@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040616 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00406,60468979.0,,0,803291.0,0.0,0.0,610.04,0,0.0,0.0,0.0,0,610.04,572.18,0.0,0.0,0.0,0,572.18,2021-10-26,63,61,,2021-10-26,2021-10-26,,2021-12-28,2021-12-28
300804636,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901180700,505901180701,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039895 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00391,60464055.0,,0,803382.0,184.5,237.6,140015.85,0,13067.83,277.77,0.0,0,153361.45,120439.57,7890.85,231.9,0.0,0,131015.42,2021-07-22,140,88,2021-08-11,2021-07-27,2021-07-27,,2021-12-14,2021-12-14
300815592,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901196200,505901196201,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10052052 - LARGE MINING TRUCKS - 793,Máquinas,AA,793F,SSP00868,60467879.0,,0,803358.0,64.0,72.8,30038.57,0,5688.28,0.0,0.0,0,35726.85,20743.38,2693.94,0.0,0.0,0,23833.59,2021-08-05,143,12,2021-08-13,2021-08-06,2021-08-06,,2021-12-27,2021-12-27
300821129,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901196200,505901196202,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT PREC NLIQ CTEC PERI SSAP ENMN MOVM,ZTEC,@5C@,@5C@,@0A@,@08@,@08@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10052052 - LARGE MINING TRUCKS - 793,Máquinas,AA,793F,SSP00868,60467879.0,,0,803358.0,0.0,0.0,38.24,0,0.0,0.0,0.0,0,38.24,21.66,0.0,0.0,0.0,0,21.66,2021-08-13,136,12,2021-08-13,2021-08-13,2021-08-13,,2021-12-27,2021-12-27
300816242,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901197800,505901197801,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10058537 - LARGE WHEEL LOADERS - 854,Equipo de ETM,AA,854K,000000000022100315,60462119.0,,0,803401.0,85.0,85.3,10709.09,0,2819.26,0.0,0.0,0,13528.35,18550.75,3600.16,0.0,0.0,0,22150.91,2021-08-06,123,114,2021-08-13,2021-08-06,2021-08-06,,2021-12-07,2021-12-07
300889954,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901197800,505901197802,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,PREC NLIQ CTEC PERI SSAP ENMN MOVM FCPR,ZTEC,@5C@,@5C@,@0A@,@08@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10058537 - LARGE WHEEL LOADERS - 854,Equipo de ETM,AA,854K,000000000022100315,60462119.0,,0,803401.0,0.0,0.0,186.38,0,0.0,0.0,0.0,0,186.38,252.66,0.0,0.0,0.0,0,252.66,2021-11-15,22,22,,2021-11-15,2021-11-15,,2021-12-07,2021-12-07
300818764,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901203100,505901203101,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040636 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00497,60462687.0,,0,803541.0,156.0,171.5,56550.38,0,14258.63,0.0,5433.28,0,76242.29,29588.97,6705.27,0.0,2923.94,0,39972.98,2021-08-10,122,51,2021-08-27,2021-08-10,2021-08-10,,2021-12-10,2021-12-10
300836389,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901229700,505901229701,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040593 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00217,60468646.0,,0,803492.0,142.0,153.9,52484.33,0,8564.91,0.0,0.0,0,61049.24,47428.67,5900.45,0.0,0.0,0,53930.43,2021-09-02,116,105,2021-09-13,2021-09-03,2021-09-03,,2021-12-28,2021-12-28
300853179,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901255200,505901255201,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10052007 - LARGE MINING TRUCKS - 793,Máquinas,AA,793F,SSP00754,60468982.0,,0,803518.0,27.5,67.7,65655.2,0,3614.81,9411.92,0.0,0,78681.93,54181.65,1140.62,7483.77,0.0,0,64798.76,2021-09-27,91,34,2021-10-13,2021-09-28,2021-09-28,,2021-12-28,2021-12-28
300855176,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901255200,505901255202,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10052007 - LARGE MINING TRUCKS - 793,Máquinas,AA,793F,SSP00754,60468982.0,,0,803518.0,115.0,117.8,28393.17,0,6457.72,0.0,0.0,0,34850.89,23448.18,4769.24,0.0,0.0,0,28217.42,2021-09-29,88,19,2021-10-13,2021-10-01,2021-10-01,,2021-12-28,2021-12-28
300854070,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901257000,505901257001,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10051821 - LARGE MINING TRUCKS - 793,Máquinas,AA,793F,SSP00298,60467946.0,,0,803580.0,28.5,76.9,30284.33,0,5196.53,11259.59,17565.15,0,64305.6,20319.02,1184.27,7594.65,11983.68,0,43493.86,2021-09-28,84,48,2021-10-12,2021-10-04,2021-10-04,,2021-12-27,2021-12-27
300858397,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901257000,505901257002,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10051821 - LARGE MINING TRUCKS - 793,Máquinas,AA,793F,SSP00298,60467946.0,,0,803580.0,111.0,115.8,37994.3,0,7825.23,0.0,0.0,0,45819.53,26363.76,4610.71,0.0,0.0,0,30974.47,2021-10-04,84,19,2021-10-12,2021-10-04,2021-10-04,,2021-12-27,2021-12-27
300868950,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901257000,505901257003,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,PREC NLIQ CTEC PERI SSAP ENMN MOVM FCPR,ZTEC,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10051821 - LARGE MINING TRUCKS - 793,Máquinas,AA,793F,SSP00298,60467946.0,,0,803580.0,0.0,0.0,0.0,0,0.0,1215.93,0.0,0,1215.93,0.0,0.0,817.98,0.0,0,817.98,2021-10-15,73,73,,2021-10-15,2021-10-15,,2021-12-27,2021-12-27
300911725,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901257000,505901257004,ZSHP - Orden servicio Taller,103 - Serv intersuc asist técn,PREC NLIQ CTEC PERI SSAP ENMN MOVM FCPR,QCON ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10051821 - LARGE MINING TRUCKS - 793,Máquinas,AA,793F,SSP00298,60475507.0,,0,,0.0,0.0,480.84,0,0.0,0.0,0.0,0,480.84,480.84,0.0,0.0,0.0,0,480.84,2021-12-14,38,13,,2021-12-14,2021-12-14,,2022-01-21,2022-01-21
300854071,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901257100,505901257101,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10060158 - LARGE MINING TRUCKS - 793,Máquinas,AA,793C,4AR00231,60469395.0,,0,803565.0,27.0,104.3,53399.41,0,4289.62,195.86,0.0,0,57884.89,57179.78,1118.8,209.53,0.0,0,62125.46,2021-09-28,86,35,2021-10-12,2021-10-04,2021-10-04,,2021-12-29,2021-12-29
300858396,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505901257100,505901257102,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTP PREC NLIQ CTEC PERI SSAP ENMN,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10060158 - LARGE MINING TRUCKS - 793,Máquinas,AA,793C,4AR00231,60469395.0,,0,803565.0,113.5,115.8,30750.58,0,4882.3,0.0,0.0,0,35632.88,32863.07,4699.19,0.0,0.0,0,37562.26,2021-10-04,86,21,2021-10-12,2021-10-04,2021-10-04,,2021-12-29,2021-12-29
