OrdenPrinc,Orden,Cl.,Cl.actv.PM,StatUsu,Texto breve,CeCo resp.,Ce.coste,Pto.tbjo.responsable,CrC,Material,Status del sistema,Inic.real,Fin real,Tota general (plan),Total general (real),Fecha ref.,Fe.modif.,Fe.entrada
505900962100,505900962105,ZSHP,201,WOOP,300670387 TR 16H,5059RCHOP,5059RCHOP,5059RCTT,3.0,16H_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-02-11
505900962100,505900962106,ZSHP,201,WOOP,300670387 TR 16H,5059RCHOP,5059RCHOP,5059RCTT,3.0,16H_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-08-24,2021-08-24,2021-02-11
505900962100,505900962107,ZSHP,201,WOOP,300670387 TR 16H,5059RCHOP,5059RCHOP,5059RCTT,3.0,16H_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-02-11
505900962100,505900962108,ZSHP,103,ZTEC,802667.CI.TR.OH.BASE DE METAL O CAJON DE,5059RCHOP,5059RCHOP,5059RCPT,2.0,16H_V000.AA,CTEC DMNV KKMP MOVM NLIQ PERI PREC,,,1275.9,1270.3,2021-04-28,2021-04-29,2021-02-11
505900962200,505900962201,ZSHP,108,ZTEC,802668.CI.DI.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CTEC NOTP FCPR DMNV FMAT MOVM NLIQ PERI*,2021-01-18,,47527.4,52129.76,2021-04-15,2021-04-15,2021-01-12
505900962200,505900962202,ZSHP,201,WOOP,300670386 DI 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797F_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-01-22
505900962200,505900962203,ZSHP,201,WOOP,300670386 DI 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797F_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-01-22
505900962200,505900962204,ZSHP,201,WOOP,300670386 DI 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797F_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-08-24,2021-08-24,2021-01-22
505900962200,505900962205,ZSHP,201,WOOP,300670386 DI 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797F_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-01-22
505900962200,505900962206,ZSHP,201,WOOP,300670386 DI 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797F_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-08-24,2021-08-24,2021-01-22
505900962200,505900962207,ZSHP,201,WOOP,300670386 DI 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797F_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-01-22
505900962200,505900962208,ZSHP,201,ZTEC,802668.CI.DI.OH.BASE DE METAL O CAJON DE,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CTEC DMNV KKMP MOVM NLIQ PERI PREC,,,946.07,992.64,2021-06-24,2021-06-24,2021-01-22
505900962200,505900962209,ZSHP,101,ZTEC,802668.CI.DI.OH.GARANTIA DE FABRICA,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-04-14,2021-04-14,2021-01-22
505900962600,505900962601,ZSHP,108,ZTEC,802625.AD.MF.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CTEC NOTP FCPR DMNV MOVM NLIQ PERI PREC,2021-01-13,,144003.74,143044.15,2021-01-26,2021-01-26,2021-01-13
505900964300,505900964301,ZSHP,108,ZTEC,802645.AD.SU.OH - no aplica ttas mshop,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CTEC NOTP FCPR MACO MOVM NLIQ PERI PREC,2021-01-13,,43344.57,48151.88,2021-01-26,2021-01-26,2021-01-13
505900964300,505900964302,ZSHP,108,ZTEC,802645.AD.MA.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CTEC NOTP FCPR MACO MOVM NLIQ PERI PREC,2021-01-13,,38452.63,38759.22,2021-01-26,2021-01-26,2021-01-13
505900964900,505900964901,ZSHP,108,ZTEC,802671.CI.MT.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,D10T_V000.AA,CTEC NOTP FCPR DMNV FMAT MOVM NLIQ PERI*,2021-01-18,,8409.83,8748.18,2021-02-21,2021-02-21,2021-01-14
505900964900,505900964902,ZSHP,201,WOOP,300671222 MT D10R,5059RCHOP,5059RCHOP,5059RCTT,3.0,D10T_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-01-20
505900964900,505900964903,ZSHP,108,ZTEC,802671.CI.MT.OH.FALTANTES,5059RCHOP,5059RCHOP,5059RCPT,2.0,D10T_V000.AA,CERR FCPR FMAT MOVM NLIQ PERI PREC,,,164.09,164.1,2021-02-21,2021-04-05,2021-01-20
505900964900,505900964904,ZSHP,201,WOOP,300671222 MT D10R,5059RCHOP,5059RCHOP,5059RCTT,3.0,D10T_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-08-24,2021-08-24,2021-01-20
505900965000,505900965001,ZSHP,108,ZTEC,802672.AD.SU.OH - no aplica ttas mshop,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CTEC NOTP FCPR MACO MOVM NLIQ PERI PREC,2021-01-17,,45519.33,45542.19,2021-01-26,2021-01-26,2021-01-14
505900965000,505900965002,ZSHP,108,ZTEC,802672.AD.MA.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CTEC NOTP FCPR DMNV MOVM NLIQ PERI PREC,2021-01-17,,66296.83,62235.93,2021-01-26,2021-01-26,2021-01-14
505900965000,505900965003,ZSHP,201,WOOP,300671223 SM 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-08-24,2021-08-24,2021-01-21
505900965000,505900965004,ZSHP,201,ZTEC,costos de Mshop – metalizado vastago,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CERR KKMP NLIQ PERI PREC,,,0.0,74.56,2021-02-15,2021-04-05,2021-01-21
505900965000,505900965005,ZSHP,201,WOOP,300671223 SM 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-08-24,2021-08-24,2021-01-21
505900965000,505900965006,ZSHP,201,WOOP,300671223 SM 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-08-24,2021-08-24,2021-01-21
505900965000,505900965007,ZSHP,201,WOOP,300671223 SM 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-01-21
505900965000,505900965008,ZSHP,104,ZTEC,802672.AD.SM.OH.BASE O CAJON DE MADERA,5059RCHOP,5090DCHEP,5059RCPT,2.0,797B_V000.AA,CERR DMNV KKMP MOVM NLIQ PERI PREC,,,1916.81,1912.78,2021-01-26,2021-04-05,2021-01-21
505900965000,505900965009,ZSHP,201,WOOP,300671223 SM 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-01-21
505900965100,505900965101,ZSHP,108,ZTEC,802673.AD.CO.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CTEC NOTP FCPR DMNV FMAT MOVM NLIQ PERI*,2020-01-20,,44257.99,44362.75,2021-01-25,2021-01-25,2021-01-14
505900966400,505900966401,ZSHP,108,ZTEC,802674.AD.CO.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CTEC NOTP FCPR DMNV MOVM NLIQ PERI PREC,2021-01-18,,70371.26,69886.65,2021-02-24,2021-02-24,2021-01-15
505900966400,505900966402,ZSHP,201,WOOP,300671965 CO 797F,5059RCHOP,5059RCHOP,5059RCTT,3.0,797F_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-02-10
505900966400,505900966403,ZSHP,201,WOOP,300671965 CO 797F,5059RCHOP,5059RCHOP,5059RCTT,3.0,797F_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-08-24,2021-08-24,2021-02-10
505900966400,505900966404,ZSHP,201,WOOP,300671965 CO 797F,5059RCHOP,5059RCHOP,5059RCTT,3.0,797F_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-02-10
505900966400,505900966405,ZSHP,108,ZTEC,802674.AD.CO.OH.ADICIONALES,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CERR FCPR DMNV MOVM NLIQ PERI PREC,,,16.25,16.25,2021-02-24,2021-04-05,2021-02-10
505900967000,505900967001,ZSHP,108,ZTEC,802700.AD.MF.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CTEC NOTI FCPR DMNV MOVM NLIQ PERI PREC,2021-01-27,2021-02-05,168016.13,138474.26,2021-02-08,2021-02-08,2021-01-18
505900967100,505900967101,ZSHP,108,ZTEC,802701.CI.SU.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CTEC NOTP FCPR DMNV FMAT MOVM NLIQ PERI*,2021-01-27,,6570.16,11671.09,2021-02-27,2021-02-27,2021-01-18
505900967100,505900967102,ZSHP,108,ZTEC,802701.CI.MA.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CTEC NOTP FCPR DMNV FMAT MOVM NLIQ PERI*,2021-01-23,,38578.59,33898.88,2021-02-27,2021-02-27,2021-01-18
505900967100,505900967103,ZSHP,201,WOOP,300671989 sm 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-08-24,2021-08-24,2021-01-22
505900967100,505900967104,ZSHP,201,WOOP,300671989 sm 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-08-24,2021-08-24,2021-01-22
505900967100,505900967105,ZSHP,201,WOOP,300671989 sm 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-03-17
505900967100,505900967106,ZSHP,201,WOOP,300671989 sm 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-08-24,2021-08-24,2021-03-17
505900967100,505900967107,ZSHP,201,WOOP,300671989 sm 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-03-17
505900967100,505900967108,ZSHP,106,ZTEC,802701.CI.SM.OH.BASE DE METAL O CAJON DE,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CTEC DMNV KKMP MOVM NLIQ PERI PREC,,,1091.96,1119.92,2021-05-24,2021-05-24,2021-03-17
505900967200,505900967201,ZSHP,108,ZTEC,802702.CI.SU.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CTEC NOTP FCPR DMNV FMAT MOVM NLIQ PERI*,2021-01-23,,54682.89,54969.76,2021-03-22,2021-03-22,2021-01-18
505900967200,505900967202,ZSHP,108,ZTEC,802702.CI.MA.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CTEC NOTP FCPR DMNV FMAT MOVM NLIQ PERI*,2021-01-22,,60105.12,61077.0,2021-03-22,2021-03-22,2021-01-18
505900967200,505900967203,ZSHP,201,WOOP,300671995 SM 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-08-24,2021-08-24,2021-01-18
505900967200,505900967204,ZSHP,201,WOOP,300671995 SM 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-08-24,2021-08-24,2021-03-17
505900967200,505900967205,ZSHP,201,WOOP,300671995 SM 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-03-17
505900967200,505900967206,ZSHP,201,WOOP,300671995 SM 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-08-24,2021-08-24,2021-03-17
505900967200,505900967207,ZSHP,201,WOOP,300671995 SM 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-03-17
505900967200,505900967208,ZSHP,106,ZTEC,802702.CI.SM.OH.BASE DE METAL O CAJON DE,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CTEC DMNV KKMP MOVM NLIQ PERI PREC,,,1416.78,1427.24,2021-05-24,2021-05-24,2021-03-17
505900969200,505900969201,ZSHP,108,ZTEC QCON,802740.AD.CO.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CTEC NOTP FCPR DMNV MOVM NLIQ PERI PREC,2021-01-21,,42034.84,41053.65,2021-02-08,2021-02-08,2021-01-19
505900969400,505900969401,ZSHP,108,ZTEC,802741.CI.DI.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,854K_V000.AA,CTEC NOTP FCPR DMNV FMAT MOVM NLIQ PERI*,2021-01-22,,15390.29,15258.91,2021-02-27,2021-02-27,2021-01-19
505900969400,505900969402,ZSHP,201,WOOP,300662220 di 854k,5059RCHOP,5059RCHOP,5059RCTT,3.0,854K_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-01-22
505900969400,505900969403,ZSHP,201,WOOP,300662220 di 854k,5059RCHOP,5059RCHOP,5059RCTT,3.0,854K_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-01-22
505900969400,505900969404,ZSHP,201,WOOP,300662220 di 854k,5059RCHOP,5059RCHOP,5059RCTT,3.0,854K_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-01-22
505900969500,505900969501,ZSHP,108,ZTEC,802742.AD.MA.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CTEC NOTP FCPR DMNV FMAT MOVM NLIQ PERI*,2021-01-27,,52499.56,53417.83,2021-03-09,2021-03-09,2021-01-19
505900969500,505900969502,ZSHP,201,ZTEC,"802742.AD.MA.OH.SE CIERRA ""10"".Karla I.",5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CTEC DMNV NLIQ PERI PREC,,,36633.01,217.6,2021-07-25,2021-08-04,2021-01-19
505900969500,505900969503,ZSHP,201,WOOP,300674642 SM 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-02-08
505900969500,505900969504,ZSHP,201,WOOP,300674642 SM 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-02-08
505900969500,505900969505,ZSHP,201,WOOP,300674642 SM 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-02-08
505900969500,505900969506,ZSHP,201,WOOP,300674642 SM 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-02-08
505900969500,505900969507,ZSHP,201,WOOP,300674642 SM 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-02-08
505900969500,505900969508,ZSHP,201,WOOP,300674642 SM 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-02-08
505900969500,505900969509,ZSHP,201,WOOP,300674642 SM 797B,5059RCHOP,5059RCHOP,5059RCTT,3.0,797B_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-07-01,2021-07-01,2021-02-08
505900969500,505900969510,ZSHP,108,ZTEC,802742.AD.MA.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797B_V000.AA,CTEC NOTP FCPR DMNV FMAT MOVM NLIQ PERI*,2021-01-23,,32878.98,33100.46,2021-03-09,2021-03-09,2021-02-08
505900969900,505900969901,ZSHP,108,ZTEC,802743.AD.SU.OH - no aplica ttas mshop,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CTEC NOTP FCPR DMNV MOVM NLIQ PERI PREC,2021-01-21,,16571.28,16727.94,2021-02-04,2021-02-04,2021-01-20
505900969900,505900969902,ZSHP,108,ZTEC,802743.AD.MA.OH,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CTEC NOTP FCPR MACO MOVM NLIQ PERI PREC,2021-01-20,,32445.89,31725.95,2021-02-04,2021-02-04,2021-01-20
505900969900,505900969903,ZSHP,201,WOOP,300674314 SM 797F,5059RCHOP,5059RCHOP,5059RCTT,3.0,797F_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-08-24,2021-08-24,2021-02-03
505900969900,505900969904,ZSHP,201,WOOP,300674314 SM 797F,5059RCHOP,5059RCHOP,5059RCTT,3.0,797F_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-08-24,2021-08-24,2021-02-03
505900969900,505900969905,ZSHP,201,WOOP,300674314 SM 797F,5059RCHOP,5059RCHOP,5059RCTT,3.0,797F_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-08-24,2021-08-24,2021-02-03
505900969900,505900969906,ZSHP,201,WOOP,300674314 SM 797F,5059RCHOP,5059RCHOP,5059RCTT,3.0,797F_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-08-24,2021-08-24,2021-02-03
505900969900,505900969907,ZSHP,201,WOOP,300674314 SM 797F,5059RCHOP,5059RCHOP,5059RCTT,3.0,797F_V000.AA,CTEC KKMP NLIQ PREC,,,0.0,0.0,2021-05-31,2021-05-31,2021-02-03
505900969900,505900969908,ZSHP,103,ZTEC,802743.AD.SM.OH.BASE DE METAL O CAJON DE,5059RCHOP,5059RCHOP,5059RCPT,2.0,797F_V000.AA,CTEC DMNV KKMP MOVM NLIQ PERI PREC,,,1905.46,1912.28,2021-04-28,2021-04-29,2021-02-03
